,pv,load,pv_ev,pv_load,pv_grid,grid_ev,grid_load,ev_load,ev_grid,y_buy,y_sell,y_ch,y_dis,soc,avail,episode
2020-09-10 20:00:00,0.0,1037.040278,0.0,0.0,0.0,0.0,0.0,1037.040278,0.0,-0.0,-0.0,0.0,1.0,0.4,1.0,1.0
2020-09-10 21:00:00,0.0,1092.4134080000001,0.0,0.0,0.0,0.0,0.0,1092.4134080000001,0.0,-0.0,-0.0,0.0,1.0,0.3317736659210527,1.0,1.0
2020-09-10 22:00:00,0.0,1080.702514,0.0,0.0,0.0,0.0,1080.702514,0.0,0.0,1.0,0.0,1.0,-0.0,0.2599043627631579,1.0,1.0
2020-09-10 23:00:00,0.0,920.5418993999999,0.0,0.0,0.0,694.6459190489522,920.5418993999999,0.0,0.0,1.0,0.0,1.0,-0.0,0.2599043627631579,1.0,1.0
2020-09-11 00:00:00,0.0,660.3026499,0.0,0.0,0.0,0.0,660.3026499,0.0,0.0,1.0,0.0,1.0,0.0,0.30114896420668946,1.0,1.0
2020-09-11 01:00:00,0.0,831.0111421,0.0,0.0,0.0,0.0,831.0111421,0.0,0.0,1.0,0.0,1.0,0.0,0.30114896420668946,1.0,1.0
2020-09-11 02:00:00,0.0,1365.934449,0.0,0.0,0.0,383.24593570398275,1365.934449,0.0,0.0,1.0,0.0,1.0,0.0,0.30114896420668946,1.0,1.0
2020-09-11 03:00:00,0.0,907.2416667000001,0.0,0.0,0.0,490.66254320712903,907.2416667000001,0.0,0.0,1.0,0.0,1.0,0.0,0.32390419163911344,1.0,1.0
2020-09-11 04:00:00,0.0,784.1243017,0.0,0.0,0.0,0.0,659.8482363317494,124.27606536825068,0.0,1.0,-0.0,0.0,1.0,0.3530372801420367,1.0,1.0
2020-09-11 05:00:00,123.0946942,701.1787709,0.0,123.0946942,0.0,0.0,578.0840767,0.0,0.0,1.0,-0.0,0.0,1.0,0.34486122320991497,1.0,1.0
2020-09-11 06:00:00,238.3826361,900.0991619999999,0.0,238.3826361,0.0,0.0,0.0,661.7165258999999,0.0,-0.0,0.0,0.0,1.0,0.34486122320991497,1.0,1.0
2020-09-11 07:00:00,3000.5420940000004,1236.959666,1763.5824280000004,1236.959666,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,-0.0,0.30132724124280974,1.0,1.0
